Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
04/07/2016,"12 UILINN, MOYCULLEN, GALWAY",Galway,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33783,-9.18002
03/11/2016,"NEWTOWN, DRANGAN, THURLES",Tipperary,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
26/10/2016,"27 Ausling Court, Donegal Road, Ballybofey",Donegal,,"€59,123.57",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,54.8,-7.78333
24/05/2016,"LISNEAVE, ROCKY RD, WICKLOW",Wicklow,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
12/12/2016,"22 IONA AVE, THURLES, TIPPERARY",Tipperary,,"€77,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.6755199,-7.8191558
22/01/2016,"57 Lakelands, Cullenagh, Ballina",Tipperary,,"€222,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.8165734,-8.4439396
24/06/2016,"20 CHRISTENDOM SQUARE, FERRYBANK, COUNTY KILKENNY",Kilkenny,,"€105,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.26444,-7.10778
27/04/2016,"2 RICHMOND SQUARE, MORNING STAR AVENUE, DUBLIN 7",Dublin,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2016,"ARD NA GRENA, STRABANE RD, RAPHOE",Donegal,,"€158,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.87472,-7.59833
15/12/2016,"35 DOWNSHIRE PLACE, EDENDERRY, CO OFFALY",Offaly,,"€68,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.34528,-7.04972
06/05/2016,"41 RYE ABBEY, CONNAUGHT ST, KILCOCK",Kildare,,"€42,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.40222,-6.67083
22/03/2016,"UNIT 4 SONAS VILLAGE, SONAS CARE CENTRE, CLONGHONBOY",Westmeath,,"€47,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5,-7.5
07/12/2016,"KEASH RD, BALLYMOTE, SLIGO",Sligo,,"€36,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.085878,-8.5114267
23/09/2016,"24 PEBBLE GROVE, PEBBLE BEACH, TRAMORE",Waterford,,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
15/12/2016,"37 ASHLEIGH GROVE, KNOCKNACARRA, GALWAY",Galway,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2654087,-9.1152283
01/03/2016,"2 FAIRGATE, NEW ROSS, CO WEXFORD",Wexford,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.39667,-6.93667
15/01/2016,"24 GLENVIEW SQ, TIPPERARY TOWN, TIPPERARY",Tipperary,,"€89,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.4681643,-8.1576537
21/06/2016,"NO. 11 LAKEVIEW, HOLIDAY COTTAGES, KILLALOE",Clare,,"€137,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.80667,-8.44361
23/11/2016,"23 THE FAIRWAYS, POLLERTON LITTLE, CARLOW",Carlow,,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8472755,-6.8970401
12/05/2016,"3 THE MOORINGS, FITZWILLIAM QUAY, DUBLIN",Dublin,,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/04/2016,"71 SHREWSBURY MANOR, GREENHILLS, DROGHEDA",Louth,,"€172,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
19/08/2016,"WESTBURY, BEAUMONT DR, BALLINTEMPLE",Cork,,"€595,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89306,-8.43528
21/04/2016,"BLUE MEADOW COTTAGE, COORYLEARY, BANTRY",Cork,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.68333,-9.45
01/04/2016,"APT E, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR",Dublin,,"€132,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/10/2016,"ANCHORAGE, LAWRENCE COVE, BERE ISLAND",Cork,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.63583,-9.88139
12/07/2016,"STREAMSTOWN, WESTPORT, CO MAYO",Mayo,,"€55,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.7847722,-9.5661965
05/02/2016,"5 Gleann Bui, Ballymacoda",Cork,,"€93,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.89,-7.9325
25/11/2016,"367 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin,,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3359568,-6.2975421
19/10/2016,"48A LAKE DR, KILMINCHY, PORTLAOISE",Laois,,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
17/05/2016,"18 GRIFFITH AVE, DRUMCONDRA, DUBLIN 9",Dublin,,"€615,250.00",No,No,Second-Hand Dwelling house /Apartment,,53.3690616,-6.2299736
18/11/2016,"13 ISLAND VIEW, MALAHIDE, DUBLIN",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4486828,-6.1412916
17/02/2016,"11 The Links, Elm Park, Merrion Road",Dublin,,"€9,173,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/03/2016,"79 AGHNAHARNA, STRADBALLY RD, PORTLAOISE",Laois,,"€212,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
20/01/2016,"30 KILCARRIG CRESCENT, TALLAGHT, DUBLIN 24",Dublin,,"€104,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2928452,-6.3915924
10/02/2016,"SUMMERHILL (NUMBER 2), CARRICK-ON-SHANNON, COUNTY LEITRIM",Leitrim,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94694,-8.09
18/05/2016,"7A PATRICKS HILL, CORK",Cork,,"€720,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
11/10/2016,"BARRACK ST, BALLYMACARBERY, CLONMEL",Waterford,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
09/12/2016,"11 Forge Green, Lusk",Dublin,,"€320,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5205217,-6.1664095
28/04/2016,"2 CENTAUR COURT, CENTAUR ST, CARLOW",Carlow,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84083,-6.92611
22/03/2016,"3 CUL A BALLA, RIVER LANE, CARLINGFORD",Louth,,"€139,207.04",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.04,-6.18833
05/10/2016,"KYLEMORE HOUSE, DUBLIN RD, SWORDS",Dublin,,"€835,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/04/2016,"30 Castle Park, Termonfeckin",Louth,,"€198,237.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.76333,-6.26778
15/07/2016,"30 ROCKHILL AVENUE, SALTHILL, GALWAY",Galway,,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2633347,-9.0788683
11/07/2016,"48 THE ANCHORAGE, CLARENCE ST, DUN LAOGHAIRE",Dublin,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/06/2016,"FINTRA COTTAGE, GORTNAMUCK, LARGYSALLAGH",Donegal,,"€217,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.91667,-8.0
01/04/2016,"STONEHOUSE, POLLREVAGH DOONLAUGHAN, BALLYCONNEELY",Galway,,"€575,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-10.06667
28/01/2016,"3 Colbert Park, Janesboro, Limerick",Limerick,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
06/05/2016,"18 PEBBLE PLACE, PEBBLE BEACH, TRAMORE",Waterford,,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
27/05/2016,"65 DEERPARK CLOSE, TALLAGHT, DUBLIN 24",Dublin,,"€137,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2707673,-6.3770996
29/07/2016,"2 WHITEHILL, MUFF, DONEGAL",Donegal,,"€113,500.00",No,No,Second-Hand Dwelling house /Apartment,,55.0697286,-7.2704434
19/11/2016,"31 THE CRESCENT, CASTLE ROCK, MIDLETON",Cork,,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9103364,-8.2001874
10/11/2016,"No 7 The Downs, Keenaghan, Ballymote",Sligo,,"€88,061.68",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,54.083248,-8.511529
29/10/2016,"30 RUSSELL CRT, BALLYKEEFE, FR RUSSELL RD",Limerick,,"€178,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
04/07/2016,"19 THE MANOR, EDENDERRY, OFFALY",Offaly,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.34528,-7.04972
25/08/2016,"104 THE ISLAND, MARTINS ROW, CHAPELIZOD DUBLIN 20",Dublin,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
14/12/2016,"4 NEW ROW, NEW BUILDING LANE, KILKENNY",Kilkenny,,"€55,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
31/08/2016,"2 MARINO PARK, THE ELMS, MOUNT MERRION AVE",Dublin,,"€1,015,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/05/2016,"103 DULEEK ST, DROGHEDA, LOUTH",Louth,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.7100626,-6.3492599
09/12/2016,"51 Stamanaran, Old Golf Links Road, Blackrock",Louth,,"€164,350.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.96405,-6.36514
02/09/2016,"8 THE STRANDS, CIRCULAR RD, KILKEE",Clare,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67917,-9.64417
16/09/2016,"21 Millbourne Close, Slane Road, Ashbourne",Meath,,"€242,290.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.51163,-6.39821
26/05/2016,"MAIN ST, LAGHEY, DONEGAL",Donegal,,"€107,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.65,-8.11667
14/04/2016,"GRAFFOGUE, SCRAMOGUE, ROSCOMMON",Roscommon,,"€36,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
26/07/2016,"64 MAOILIN, BALLYMONEEN ROAD, KNOCKNACARA",Galway,,"€281,939.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.27194,-9.04889
02/02/2016,"6 PARKLANDS, NEW RD, WESTPORT",Mayo,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8,-9.51667
12/07/2016,"APT 4, KILDERRY HOUSE, FAIRHILL RD LOWER",Galway,,"€90,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2694717,-9.0575652
21/11/2016,"42 Belarmine Grove, Belarmaine Woods, Stepaside",Dublin,,"€365,639.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
06/12/2016,"COLWYN, 15 ROSSANA CLOSE, ASHFORD",Wicklow,,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.00833,-6.11139
06/12/2016,"GARRYNACURRA, CRATLOE, CLARE",Clare,,"€925,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.695,-8.75972
21/07/2016,"66 BEACHDALE, KILCOOLE, CO WICKLOW",Wicklow,,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1052866,-6.062124
18/07/2016,"52 Ballygossan park, Golf Links Road, Skerries",Dublin,,"€325,991.18",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.33306,-6.24889
14/06/2016,"35 RIVERSIDE APTS, CASTLEREA, ROSCOMMON",Roscommon,,"€27,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.76667,-8.5
13/05/2016,"50 KILWARDEN COURT, BOOT RD, CLONDALKIN",Dublin,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/09/2016,"2 Castleland Park Place, Balbriggan",Dublin,,"€207,048.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.5981471,-6.1798368
24/06/2016,"9 HERMITAGE WAY, LUCAN, DUBLIN",Dublin,,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3582734,-6.4162272
04/07/2016,"35 THE RISE, INSE BAY, LAYTOWN",Meath,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6852263,-6.2475028
24/03/2016,"18 ELY WOODS OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
03/10/2016,"OAKWOOD GURTEEN, CLOONFAD, BALLYHAUAINS",Roscommon,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
02/09/2016,"73 HUNTSTOWN RISE, CLONSILLA, DUBLIN",Dublin,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/07/2016,"APT 1, KILDERRY HOUSE, FAIRHILL RD LOWER",Galway,,"€90,000.00",Yes,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.2694717,-9.0575652
13/07/2016,"26 The Oaks, Frenchpark",Roscommon,,"€33,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.86667,-8.4
05/02/2016,"87 DRUMACONN, ATHLONE, WESTMEATH",Westmeath,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4358636,-7.9048581
13/10/2016,"8 WESTBURY HEIGHTS, MALLOW, CORK",Cork,,"€524,800.00",No,No,Second-Hand Dwelling house /Apartment,,52.1379493,-8.6608705
18/04/2016,"13 BROOKDALE, OLDBAWN, TALLAGHT",Dublin,,"€190,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.280977,-6.3612204
19/12/2016,"DUNROAMIN, TURTULLA, THURLES",Tipperary,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
11/05/2016,"8 BRACKLIN PARK, EDGEWORTHSTOWN, CO LONFORD",Longford,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
03/06/2016,"APT 5 HAMLET LANE, BALBRIGGAN, COUNTY DUBLIN",Dublin,,"€83,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.616199,-6.1970781
12/07/2016,"6 THE ABBEY, CLASSES LAKE, OVENS",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8824266,-8.6275941
04/10/2016,"BOYNE BANK, TRIM, MEATH",Meath,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5270473,-6.8413356
19/10/2016,"20 CLONLIFFE RD, DUBLIN 3, DUBLIN",Dublin,,"€322,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3616049,-6.2436162
30/09/2016,"29 BONAVENTURE PLACE, GREENMOUNT, CORK",Cork,,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8920774,-8.4787231
14/12/2016,"BALLYBANOGUE, EDERMINE, ENNISCORTHY",Wexford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
27/06/2016,"18 REDMOND ST, FERMOY, CORK",Cork,,"€72,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1349386,-8.2802496
09/02/2016,"10 Ard Patrick Avenue, Lady's Well, Blackpool",Cork,,"€87,727.27",No,No,Second-Hand Dwelling house /Apartment,,51.91028,-8.47139
14/09/2016,"4 COLLEGE LAWN, COLLEGE MANOR, COBH",Cork,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
22/02/2016,"3 Sli Esker, Ballinasloe",Galway,,"€75,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3275,-8.21944
25/05/2016,"11 CALDRAGH CRESCENT, ATTIRORY, CARRICK ON SHANNON",Leitrim,,"€230,000.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.94694,-8.09
04/11/2016,"19 CARNLOUGH RD, CABRA, DUBLIN 7",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3628884,-6.2942796
29/07/2016,"64 Marlton Hall, Wicklow Town",Wicklow,,"€216,150.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.0,-6.41667
29/08/2016,"1 VICTORIA STATION, VICTORIA CROSS, CORK",Cork,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.80556,-9.10417
19/01/2016,"1 The Gate, Millers Glen, Swords",Dublin,,"€308,654.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.4717767,-6.2421841
12/05/2016,"51 FRIARS WALK, DUNMORE, GALWAY",Galway,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.61667,-8.73333
22/03/2016,"KNOCKLONG ROAD, BALLYLANDERS, LIMERICK",Limerick,,"€58,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3725,-8.34583
13/09/2016,"147 FEARANN RI, DOUGHISKA, GALWAY",Galway,,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2850261,-8.9858965
29/04/2016,"18 THE VILLAGE, BALLYGUNNER, WATERFORD",Waterford,,"€332,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
25/07/2016,"21 ASHLING HEIGHTS, BLANCHARDSTOWN, DUBLIN 15",Dublin,,"€192,452.25",No,No,Second-Hand Dwelling house /Apartment,,53.3943627,-6.3779488
11/05/2016,"10 DEWADDEN DR, INBHEAR MOR PARK, ARKLOW",Wicklow,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.79306,-6.14139
14/11/2016,"Apt 126 St Margaret's Road, Hampton Wood, Dublin 11",Dublin,,"€159,471.37",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
21/12/2016,"16 CEDAR BROOK WALK, CHERRY ORCHARD, DUBLIN 10",Dublin,,"€142,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.336806,-6.3803743
02/11/2016,"8 ROSSMORE COURT, NEWTOWNMOUNTKENNEDY, WICKLOW",Wicklow,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.975,-6.04944
26/08/2016,"86 ASHFIELD EAST, GOLF LINKS RD, KILKENNY",Kilkenny,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
16/12/2016,"25 KINCORA PARK, ENNIS, CO CLARE",Clare,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.8517016,-8.9754947
07/12/2016,"Site A, Ballinaphunta, Station Road",Wexford,,"€245,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.5,-6.66667
26/10/2016,"10 SUTTON COURT, SUTTON, DUBLIN 13",Dublin,,"€242,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/07/2016,"UPPER DOONFLYNN, SKREEN, COUNTY SLIGO",Sligo,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2210737,-8.7624701
15/09/2016,"14 ANGLESEA HOUSE, BALLSBRIDGE COURT, SERPENTINE AVE",Dublin,,"€230,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/10/2016,"131 IVERAGH RD, GAELTACHT PARK, WHITEHALL DUBLIN 9",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3821915,-6.2472735
02/12/2016,"33 MOYLARAGH RD, BALBRIGGAN, DUBLIN",Dublin,,"€228,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.6116593,-6.2017999
24/08/2016,"45 BEACH PARK, PORTMARNOCK, DUBLIN",Dublin,,"€590,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4290786,-6.1309168
19/12/2016,"9 FOREST AVE, KINGSWOOD HEIGHTS, DUBLIN 24",Dublin,,"€246,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/07/2016,"WESTBROOK COTTAGE, LOUGH FOUDA, KNOCKNAGOSHEL",Kerry,,"€35,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
27/01/2016,"13 Ardcahon Drive, Coolkellure, Lehenaghmore",Cork,,"€229,030.83",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,51.89797,-8.47061
02/02/2016,"16 CAPWELL RD, CORK, CORK",Cork,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8884871,-8.4648003
29/07/2016,"KYLE, TIPPERARY",Tipperary,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5373034,-7.5584253
30/09/2016,"59 FANA BURCA, KNOCKNACARRA, GALWAY",Galway,,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2687588,-9.1217649
01/09/2016,"54 ROSE PARK, KILL AVE, DUN LAOGHAIRE",Dublin,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/10/2016,"St. Peters Place, Tramore, Co. Waterford",Waterford,,"€130,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.16235,-7.15244
17/10/2016,"POLLNABANNY, ATHENRY, GALWAY",Galway,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.29639,-8.74306
11/05/2016,"3 Sheils Court, Rathcoole",Dublin,,"€352,378.85",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.33306,-6.24889
10/06/2016,"PPATRICKSTOWN KELLS, MEATH",Meath,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72639,-6.87917
06/05/2016,"25 FRANCIS STREET, WATERFORD, CO WATERFORD",Waterford,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2611195,-7.1175735
19/05/2016,"26A OLD NAVAN RD, CASTLEKNOCK, DUBLIN 15",Dublin,,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3844316,-6.3707182
26/10/2016,"13 College Green, Claremorris",Mayo,,"€132,159.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.7252434,-8.9793003
18/11/2016,"4 TARA GREEN, BALLYMONEY, GOREY",Wexford,,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6715046,-6.2171508
11/08/2016,"23 MARKET ST, KENMARE, KERRY",Kerry,,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8801955,-9.584799
27/09/2016,"10 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK",Dublin,,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/11/2016,"4 ELMWOOD, GRIFFEEN VALLEY, LUCAN",Dublin,,"€21,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/06/2016,"13 TUR CHLUANA, SPITAL, CLOYNE",Cork,,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.86278,-8.12444
05/01/2016,"THOMAS ST, KILTIMAGH, MAYO",Mayo,,"€25,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.85,-9.0
16/12/2016,"APT 602, WINDMILL HOUSE, DOCK RD",Limerick,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
09/11/2016,"1 EAGLE HILL AVE, TERENURE RD EAST, DUBLILN 6W",Dublin,,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/08/2016,"DROMQUIN, BAREFIELD, ENNIS",Clare,,"€160,000.00",Yes,No,Teach/Árasán Cónaithe Atháimhe,,52.84361,-8.98639
27/06/2016,"CURRAHEEN, CONNA, MALLOW",Cork,,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.13333,-8.63333
27/01/2016,"12 KINVARA DR, BALLYVOLANE, CORK",Cork,,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9246083,-8.4652113
22/07/2016,"CASHLAGH, MASTERGEEHY, KILLARNEY",Kerry,,"€60,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.05,-9.51667
12/02/2016,"LISHEEN SUNDAYS WELL, CORK",Cork,,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
16/06/2016,"76 APARTMENT BLOCK, KILLEGLAND WALK, ASHBOURNE",Meath,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51163,-6.39821
27/10/2016,"47 PALACE FIELDS, TUAM, CO GALWAY",Galway,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5236404,-8.8478007
24/02/2016,"8 PARKSIDE WALK, PARKSIDE, MALAHIDE RD",Dublin,,"€290,302.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,53.33306,-6.24889
24/02/2016,"86 Temple Green, Churchtown, Newcastle West",Limerick,,"€82,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.44917,-9.06111
15/09/2016,"34 Landen Park, Oldtown Demesne, Naas",Kildare,,"€317,180.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,53.21583,-6.66694
16/09/2016,"37 SEAGRAVE SQUARE, CASTLE STREET, ASHBOURNE",Meath,,"€161,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.51163,-6.39821
24/10/2016,"MUINGMORE, BUNNAHOWEN, BALLINA",Mayo,,"€65,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
13/10/2016,"APT 8, BERWICK HOUSE, GREAT WILLIAM OBRIEN ST",Cork,,"€46,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
07/12/2016,"9 THE STRAND, OCALLAGHAN STRAND, LIMERICK",Limerick,,"€290,748.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,52.66472,-8.62306
10/10/2016,"NO 3 BISHOPS COURT, BISHOPS LANE, KILLARNEY",Kerry,,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
12/07/2016,"APT 8, WOODHILL, LOVERS WALK",Cork,,"€231,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
06/12/2016,"8 ST AUDOENS TERRACE, HIGH ST, DUBLIN 8",Dublin,,"€77,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/02/2016,"4 TOWNSPARK, CAHIR, TIPPERARY",Tipperary,,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3783839,-7.9168835
