Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
08/07/2022,"13 SWANWARD COURT, PARNELL RD, DUBLIN 12",Dublin,D12N8F7,"€531,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/04/2022,"APT 6, BOLTON MEWS, FAITHLEGG",Waterford,X91XW97,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
23/11/2022,"78 NEW RD, RIALTO, DUBLIN 8",Dublin,D08VY5C,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3363361,-6.3031466
16/11/2022,"5 CASTLEPARK KILBRITTAIN, KILBRITTAIN, CORK",Cork,P72DX44,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.67556,-8.69333
08/07/2022,"49 BRACKEN HILL, BLACKGLEN RD, SANDYFORD DUBLIN 18",Dublin,D18YY23,"€286,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/05/2022,"APT.604 - BLOCK A3, BEACON SOUTH QUARTER, SANDYFORD",Dublin,,"€3,750,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/10/2022,"16 ST BRIDGET ST, FERMOY, CORK",Cork,T23X5WC,"€81,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.143524,-8.2776172
22/11/2022,"34 BRINDLEY PARK COURT, ASHBOURNE, MEATH",Meath,A84DW44,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5135636,-6.4116177
11/08/2022,"BLOCK 1 APT 17, PARKLANDS, NORTHWOOD DUBLIN 9",Dublin,D09E277,"€344,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/03/2022,"5 ARDCOLLUM AVENUE, ARTANE, DUBLIN 5",Dublin,D05E2A2,"€496,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3828487,-6.2104592
09/09/2022,"55 CELESTINE AVE, STELLA GARDENS, IRISHTOWN",Dublin,D04EK44,"€478,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3398984,-6.2260815
18/05/2022,"18 LIOSCIAN, SWORDS, CO DUBLIN",Dublin,K67D279,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4637085,-6.2407401
24/03/2022,"118 CEDAR HOUSE, MESPIL ESTATE, DUBLIN 4",Dublin,D04EH64,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/02/2022,"65 BLOOMFIELD, NEWTOWN, ANNACOTTY",Limerick,V94PFP6,"€290,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.66806,-8.54722
13/10/2022,"POUND STREET, BALLAGHADERREEN, CO ROSCOMMON",Roscommon,,"€45,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9028565,-8.5770262
22/07/2022,"61 CNOC AOIBHEANN, CLERIHAN, CLONMEL",Tipperary,E91X6K2,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
20/01/2022,"56 Cluain Larach, Knockenduff, Tramore",Waterford,X91ED6F,"€220,734.00",No,Yes,New Dwelling house /Apartment,,52.16235,-7.15244
14/10/2022,"4 FERNVALE DR, CRUMLIN, DUBLIN 12",Dublin,D12X9N1,"€459,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3242174,-6.3168221
18/11/2022,"12 RIVERSIDE, SLIGO, CO SLIGO",Sligo,F91T2VK,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2712281,-8.4677455
25/04/2022,"40 PORTERS GATE HEIGHTS, CLONSILLA, DUBLIN",Dublin,D15V8PX,"€406,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/06/2022,"25 THORNLEIGH, RUSH, DUBLIN",Dublin,K56C894,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.522819,-6.0895154
18/05/2022,"DOUGH, MILTOWN MALBAY, COUNTY CLARE",Clare,,"€191,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.85528,-9.39833
10/03/2022,"10 WOODMOUNT, ENNISTYMON, CO CLARE",Clare,V95A290,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.94472,-9.29222
30/06/2022,"15 Somerton Woods, Somerton, Newcastle Road",Dublin,,"€465,000.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
18/05/2022,"1 Curragh Farm, Ballymany, Newbridge",Kildare,,"€458,150.00",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
21/04/2022,"120 Forgelands, Old Forge Road, Enniscorthy",Wexford,,"€225,300.00",No,Yes,New Dwelling house /Apartment,,52.50083,-6.55778
14/10/2022,"1 SILVER MEWS, SILVER STREET, NENAGH",Tipperary,E45CY23,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
26/10/2022,"5 Chapel Hill, Garristown, Co. Dublin",Dublin,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,53.5643484,-6.3836296
08/09/2022,"MAIN STREET, CONVOY, LIFFORD",Donegal,F93RX9D,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.83194,-7.48361
30/06/2022,"CAMBLIN, NEW ROSS, WEXFORD",Wexford,Y34RT96,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.39667,-6.93667
07/06/2022,"APT 7, BOWERS LANE, MAIN ST",Mayo,,"€86,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.75977,-9.11719
30/09/2022,"25 COIS MARA, DAVITTS QUAY, DUNGARVAN",Waterford,X35NP66,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.08806,-7.62528
09/05/2022,"28 CULGARA, TEELING ST, BALLINA",Mayo,F26F5W0,"€106,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
04/03/2022,"INCHA MORE, BOHER RD, BALLINA",Tipperary,V94D1KP,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
21/11/2022,"CLOONEENMORE, COOGA, RATHLOE",Sligo,F26E864,"€95,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/04/2022,"BRIAR ROSE, BELVEDERE, RATHMACULLIG",Cork,T12N6VW,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8475,-8.49028
23/09/2022,"13 THE GALLERY, DONABATE, CO DUBLIN",Dublin,K36D437,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4877669,-6.1526989
20/12/2022,"6 BINNION AVENUE, LETTERKENNY, CO DONEGAL",Donegal,F92F5KR,"€182,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.95,-7.73333
18/02/2022,"18 The Square, Heathfield, Carriganarra",Cork,,"€348,017.61",No,Yes,New Dwelling house /Apartment,,51.879694,-8.5745542
21/11/2022,"10 GROSVENOR HOUSE, MONKSTOWN RD, MONKSTOWN",Dublin,A94VP98,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/12/2022,"2 Park View, Fox Meadow, Loughmacask",Kilkenny,,"€566,575.00",No,Yes,New Dwelling house /Apartment,,52.65417,-7.25222
27/06/2022,"2 CRUISE PARK DR, TYRELLSTOWN, DUBLIN",Dublin,D15XV96,"€204,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4188461,-6.3967986
04/10/2022,"62 CARTRUN BREAC, LISBRACK RD, LONGFORD",Longford,N39H9P3,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
28/11/2022,"IB PERCY LANE, BALLSBRIDGE, DUBLIN 4",Dublin,D04VF66,"€1,185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/11/2022,"32 COLLEGE VIEW, MOUNTMELLICK, CO LAOIS",Laois,R32TP01,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.11361,-7.32
16/08/2022,"KILBRIDE, SWINFORD, CO MAYO",Mayo,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.933333,-8.916667
21/12/2022,"13 ELMCASTLE PARK, KILNAMANAGH, DUBLIN 24",Dublin,D24V02V,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.303043,-6.3564199
28/10/2022,"BALLINTEMPLE COTTAGE, BALLINTEMPLE, WALSH ISLAND",Offaly,R35FF62,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.22889,-7.22806
15/12/2022,"29 SPRINGFIELD COURT, WICKLOW, WICKLOW",Wicklow,A67YN80,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9733186,-6.0530687
12/08/2022,"8 ST CHRISTOPHERS WALK, MONTENOTTE, CORK",Cork,T23XYC4,"€500,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
11/07/2022,"34 Listoke Avenue, Ballymakenny Road, Drogheda",Louth,,"€251,101.00",No,Yes,New Dwelling house /Apartment,,53.71889,-6.34778
02/12/2022,"52 FORT OSTMAN, OLD CO RD, CRUMLIN",Dublin,D12HF64,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/04/2022,"27 ROYAL MEADOWS, KILCOCK, KILDARE",Kildare,W23HW35,"€525,029.00",No,No,Second-Hand Dwelling house /Apartment,,53.395495,-6.6707955
25/01/2022,"Apartment 25, The Pines, Scholarstown Wood",Dublin,,"€267,387.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
05/05/2022,"CARROW, CAPPAROE, NENAGH",Tipperary,E45W218,"€65,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
15/08/2022,"12 FERNS CRESCENT, FERNS BRIDGE, MONASTEREVIN",Kildare,W34F223,"€245,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.1481702,-7.0577679
22/12/2022,"WINDGATES HOUSE, WINDGATES, CELBRIDGE",Kildare,W23K1VT,"€700,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33861,-6.54361
10/10/2022,"37 BEECHPARK, BELLEFIELD, ENNISCORTHY",Wexford,Y21Y8D7,"€273,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
14/06/2022,"22 THE AVENUE, CLONATTIN VILLAGE, GOREY",Wexford,Y25AX66,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
05/12/2022,"4 KILMALUM AVE, BLESSINGTON MANOR, BLESSINGTON",Kildare,W91WN63,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
27/05/2022,"20 LANESBOROUGH VIEW, FINGLAS, DUBLIN 11",Dublin,D11TCK0,"€229,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/03/2022,"42 BLUE CEDARS, GLENFINN RD, BALLYBOFEY",Donegal,F93XV74,"€161,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.8,-7.78333
18/11/2022,"36 CASTLEJANE COURT, GLANMIRE, CORK",Cork,T45KR88,"€216,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.91583,-8.39972
09/02/2022,"TICKINCOR UPPER, CLONMEL, COUNTY WATERFORD",Waterford,,"€40,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
03/02/2022,"42 ARD NA SI, LIS NA DARA, DUNDALK",Louth,A91V6XT,"€125,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
27/05/2022,"BINGHAMS TOWN, BELMULLET, BALLINA",Mayo,F26V1H5,"€90,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-9.16667
25/10/2022,"22 THE CLOSE CLONRATTAN VILLAGE, GOREY, WEXFORD",Wexford,Y25DK50,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
19/05/2022,"DEEPDALE, LOUGHSHINNEY HARBOUR, SKERRIES",Dublin,K34R156,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/04/2022,"CONVENT OF MERCY, TRIM, CO MEATH",Meath,,"€10,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.555,-6.79167
12/10/2022,"12 DOORLEY PARK, RATHANGAN, KILDARE",Kildare,R51XD51,"€287,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.218009,-6.9855872
16/03/2022,"6 PAIRC AN CALLAN, KENMARE, KERRY",Kerry,V93N973,"€219,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8883225,-9.5836293
28/03/2022,"MAIN STREET, KILFENORA, CO. CLARE",Clare,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9899771,-9.2168906
30/11/2022,"4 EASTHAM SQUARE, EASTHAM ROAD, BETTYSTOWN",Louth,A92R9PR,"€65,708.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.94861,-6.54139
05/09/2022,"GORTNAHULLA, CASTLEMAINE, CO KERRY",Kerry,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.7
07/07/2022,"CORRISCOFFY, AUGHAMORE, CARRICK ON SHANNON",Leitrim,,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94694,-8.09
09/08/2022,"113 Aghnaharnagh Drive, Portlaoise",Laois,,"€281,938.33",No,Yes,New Dwelling house /Apartment,,53.03441,-7.29979
07/04/2022,"27 HIGHBURY WATERPARK, CARRIGALINE, WATERPARK",Cork,P43XR77,"€298,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8176781,-8.3852287
12/12/2022,"23 SOMERTON GATE, ADAMSTOWN, LUCAN",Dublin,K78N9F9,"€218,229.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
10/08/2022,"105 BISHOPSWATER, WEXFORD, WEXFORD",Wexford,Y35C8W3,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3288205,-6.4691246
30/11/2022,"25 FARRENBOLEY PARK, DUNDRUM RD, WINDY ARBOUR DUBLIN 14",Dublin,D14TD88,"€880,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
27/04/2022,"7 RACECOURSE COURT, THE COAST, BALDOYLE",Dublin,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
24/08/2022,"24 Knightswood Place, Knightswood, Williamstown",Waterford,,"€255,505.73",No,Yes,New Dwelling house /Apartment,,52.25833,-7.11194
06/05/2022,"5 Racecourse Court, The Coast, Baldoyle",Dublin,,"€440,528.63",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
12/04/2022,"KILCAIMIN, MAREE, ORANMORE",Galway,H91C2Y6,"€695,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.26833,-8.92
06/04/2022,"13 THE GABLES, LAKEPOINT PARK, MULLINGAR",Westmeath,N91E4H6,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53333,-7.35
13/07/2022,"3 RAHEEN CRESCENT, FORTUNESTOWN, TALLAGHT",Dublin,D24DHF1,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/09/2022,"KILGLASS, RAHARA, ROSCOMMON",Roscommon,F42W132,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-8.18333
25/11/2022,"20 MAIN ST, DRIMOLEAUGE, CORK",Cork,P47DF10,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
26/05/2022,"2 Graydon Green, Newcastle, Co. Dublin",Dublin,,"€343,612.33",No,Yes,New Dwelling house /Apartment,,53.2960789,-6.4966421
14/06/2022,"53 MOUNTPLEASANT AVENUE LOWER, RANELAGH, DUBLIN 6",Dublin,D06HP70,"€1,210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/05/2022,"6 LUB NAHABHANN, SCART, CASTLECOVE",Kerry,V93E729,"€205,000.00",No,Yes,New Dwelling house /Apartment,,52.16667,-9.75
08/07/2022,"1 LEEVIEW, CARRIGROHANE, CORK",Cork,T12HXT6,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8912673,-8.5836545
11/01/2022,"SHANAWAY, 6 ST MARY'S VILLAS, WESTERN RD",Cork,T12NH64,"€348,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8961638,-8.4865218
11/04/2022,"37 ASHFIELD CRESCENT, NORTH RD, DROGHEDA",Louth,A92EY6Y,"€363,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
08/12/2022,"17 THE GREEN, LAKEPOINT PK, MULLINGAR",Westmeath,N91C2R4,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53333,-7.35
10/10/2022,"16 GLEANN CRYLE, ABBEYFEALE, LIMERICK",Limerick,V94X2PY,"€122,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.38139,-9.3025
30/08/2022,"12 CASTLEMARA, ANNACOTTY, LIMERICK",Limerick,V94P2R0,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66806,-8.54722
20/01/2022,"APT 2, 61 MAIN ST, STATION POINT",Dublin,D13VN84,"€154,185.02",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/08/2022,"HOLLY COTTAGE, ST COLMANS TERRACE, TULLAMORE",Offaly,R35VF85,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27389,-7.48889
27/05/2022,"34 LEINSTER PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,D6WX458,"€725,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/02/2022,"3 SANDYFORD HALL PLACE, SANDYFORD, DUBLIN 18",Dublin,D18A3V6,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2636811,-6.2157084
25/02/2022,"2 Glensheskin, Kilworth",Cork,,"€409,691.63",No,Yes,New Dwelling house /Apartment,,52.17639,-8.24417
04/07/2022,"26 STEEPLE MANOR, TRIM, MEATH",Meath,C15XH94,"€495,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5575049,-6.773592
05/07/2022,"2 MEADOW PARK, KILBEGGAN, WESTMEATH",Westmeath,N91YX24,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.36944,-7.50333
24/03/2022,"16 Clochan na Mara, LISCANNOR, CLARE",Clare,V95NW02,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.94167,-9.38583
07/12/2022,"1 The Gardens, Coachroad Meadows, Clane",Kildare,,"€220,264.32",No,Yes,New Dwelling house /Apartment,,53.29139,-6.68917
30/09/2022,"MAIN ST, PALLASKENRY, LIMERICK",Limerick,V94KT5W,"€99,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.64306,-8.86889
18/11/2022,"22 CLIBBORNE WAY, MOATE, WESTMEATH",Westmeath,N37XC56,"€247,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3927497,-7.702708
11/08/2022,"THE GROVE, BALLINODE, SLIGO",Sligo,F91AH7R,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
21/04/2022,"5 The Meadows, Castlefarm, Dunboyne",Meath,,"€376,093.75",No,Yes,New Dwelling house /Apartment,,53.4,-6.46667
01/02/2022,"8 Railway Crescent, Rampark, Jenkinstown",Louth,,"€308,370.04",No,Yes,New Dwelling house /Apartment,,53.94861,-6.54139
26/05/2022,"59 DUNARAS, BISHOP ODONNELL RD, GALWAY",Galway,H91K889,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
22/07/2022,"CASTLEGAR, GALWAY",Galway,H91XCX2,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2986919,-9.0227579
21/02/2022,"13 OAK GROVE, CLONBALT WOOD, LONGFORD",Longford,N39X3R7,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
12/05/2022,"LORRHA, NENAGH, TIPPERARY",Tipperary,E45HX04,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0927421,-8.1218363
11/03/2022,"APT 125 BLOCK B, CASTLE PLACE, RAILWAY SQUARE",Waterford,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
11/04/2022,"DERRYGUILE, MOUNTMELLICK, CO. LAOIS",Laois,R32N9K0,"€57,575.00",No,No,New Dwelling house /Apartment,,53.0945139,-7.3293437
28/06/2022,"90 ASSUMPTION PARK, ROSCREA, CO TIPPERARY",Tipperary,E53N827,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66667,-7.83333
29/06/2022,"76 Oldtown Woods, Shackletown Road, Celbridge",Kildare,,"€291,021.00",Yes,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
11/08/2022,"33 MARINE VIEW, ATHLONE, WESTMEATH",Westmeath,N37TD92,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4282446,-7.9454256
01/11/2022,"273 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN",Dublin,K36W427,"€565,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4543436,-6.1557158
22/02/2022,"APT 11 CARTRON COURT, ROSSES POINT ROAD, SLIGO",Sligo,F91XW66,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
09/09/2022,"267 TEMPLEOGUE RD, DUBLIN 6W, DUBLIN",Dublin,D6WPW62,"€920,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3075928,-6.2878771
04/11/2022,"OUR LADY OF APOSTLES, 51 ELM PARK, KNOCK ROAD",Mayo,F12V4K8,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.75977,-9.11719
16/12/2022,"40 CHANDLERS WAY, RUSHBROOKE LINKS, COBH",Cork,P24HK10,"€301,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
18/11/2022,"116 SWEETBRIAR, TRAMORE, WATERFORD",Waterford,X91XK88,"€310,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16235,-7.15244
08/04/2022,"APT 23 WILLIAM BLIGH, GASWORKS, BARROW ST",Dublin,D04N5N2,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/06/2022,"13 KELSTON AVE, KELSTON, LEOPARDSTOWN RD DUBLIN 18",Dublin,D18RX07,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/02/2022,"30 BLOSSOM COURT, ESKER HILLS, PORTLAOISE",Laois,R32ET9P,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.03441,-7.29979
23/05/2022,"8 WOODVILLE MANOR, AVENUE ROAD, DUNDALK",Louth,A91K2W6,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
09/06/2022,"5 CHESTNUT VIEW EDGEWORTHSTOWN, EDGEWORTHSTOWN, LONGFORD",Longford,N39NV34,"€297,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.7075565,-7.6174353
11/08/2022,"13 RIVERSIDE, BALLINAKILL DOWNS, WATERFORD",Waterford,X91F6N3,"€675,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2415392,-7.0615302
10/10/2022,"7 Castleland Park Lawn, Castlelands, Balbriggan",Dublin,,"€325,991.19",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
22/07/2022,"30 Marlmount Park, Dundalk",Louth,,"€303,964.76",No,Yes,New Dwelling house /Apartment,,53.9667161,-6.3941976
22/12/2022,"126 WALKINSTOWN RD, WALKINSTOWN, DUBLIN 12",Dublin,D12P6K6,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.322509,-6.329568
30/11/2022,"THE GATE LODGE, SOMERTON, CASTLEKNOCK",Dublin,D15H682,"€9,814,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
26/10/2022,"147 MILEHOUSE RD, SHINGAUN, ENNISCORTHY",Wexford,,"€125,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.50083,-6.55778
03/05/2022,"34 THE ELMS, LOUGH NA GLACK, CARRICKMACROSS",Monaghan,A81XD85,"€127,753.00",No,Yes,New Dwelling house /Apartment,,53.97278,-6.71889
12/10/2022,"21 THORNBERRY, LETTERKENNY, DONEGAL",Donegal,F92K27W,"€197,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.9730147,-7.7249814
18/05/2022,"79 OAK HOUSE, SILVERBANKS, THE COAST",Dublin,D13NRT1,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/06/2022,"MANOR HOUSE, TRALEE, KERRY",Kerry,V92AK10,"€670,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2606573,-9.6741643
29/04/2022,"MOYNEARD, MOYNE, TEMPLETUOHY",Tipperary,E41C1H7,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
07/03/2022,"MAULICORCORAN, LISAVAIRD, CLONAKILTY",Cork,P85WC53,"€388,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.62306,-8.87056
19/05/2022,"CLONOOSE BIG, BALLYHEELAN, KILNALECK",Cavan,A82TX09,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-7.31667
11/02/2022,"STATION ROAD, CASTLEBAR, MAYO",Mayo,F23VX59,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.848946,-9.2894992
20/09/2022,"BALLYNAKILL, BROADFORD, CO KILDARE",Kildare,W91VH60,"€570,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.15611,-6.91444
02/09/2022,"157 KILBARRACK RD, RAHENY, DUBLIN 5",Dublin,D05T634,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3876094,-6.1492473
04/05/2022,"14 COIS LOCHA, DOOHAMLET, CASTLEBLAYNEY",Monaghan,A75RR62,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-6.73333
19/12/2022,"CASTLEMITCHELL, SOUTH, ATHY",Kildare,R14K651,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9914434,-7.051358
06/05/2022,"TOWNHOUSE, 38 MEATH ST, DUBLIN 8",Dublin,,"€281,250.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/12/2022,"90 FEARREN RI, DOUGHISKA, MARLIN PARK",Galway,,"€279,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
07/09/2022,"32 JOHNSGATE VILLAGE, JOHNSGATE, LIMERICK",Limerick,V94AE9A,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
11/04/2022,"61 Mill Avenue, Millerstown, Kilcock",Meath,,"€343,611.00",No,Yes,New Dwelling house /Apartment,,53.66667,-6.66667
09/03/2022,"APT 3, ROSEVIEW COMMERCIAL, CARRIGNAVAR",Cork,T34WY03,"€60,000.00",No,Yes,New Dwelling house /Apartment,,51.98861,-8.47972
19/12/2022,"55 Cuirt Bhoirne, Curragrean, Roscam",Galway,,"€400,881.05",No,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
16/08/2022,"15 CEDARWOOD DR, CASTLE HEIGHTS, KILMONEY RD",Cork,P43TR82,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
29/04/2022,"26 FFORSTER GROVE, BALLYDOWD MANOR, LUCAN",Dublin,K78PD81,"€368,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/07/2022,"10 NEWTOWN MEWS, TRAMORE, WATERFORD",Waterford,X91H6R3,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1652297,-7.161269
