Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
23/11/2018,"22 THE BEECHES, STRAFFAN, KILDARE",Kildare,,"€347,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/02/2018,"13 Drynam Avenue, Muileann, Kettle's Lane",Dublin,,"€261,674.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
26/04/2018,"APT 1-3 16 ST DAVID'S TERRACE, BLACKHORSE AVENUE, DUBLIN 7",Dublin,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/06/2018,"176 SEAMOUNT, STILLORGAN RD, DUBLIN",Dublin,,"€425,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
23/04/2018,"124 MULLAGHMATT, MONAGHAN, CO. MONAGHAN",Monaghan,,"€30,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
01/10/2018,"39 GLENEALY RD, CRUMLIN, DUBLIN 12",Dublin,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
05/11/2018,"34 AVE MARIA RD, MARYLAND, DUBLIN 8",Dublin,,"€327,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
15/01/2018,"4 BARNWELL GREEN, BARNWELL HANSFIELD, ONGAR DUBLIN 15",Dublin,,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
13/11/2018,"20 ABBOTSWOOD MEWS, MONASTERY RD, ROCHESTOWN",Cork,,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/11/2018,"36 BEECHWOOD GROVE, LIFFORD, DONEGAL",Donegal,,"€30,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
31/08/2018,"1 MARIAN TERRACE, TRAMORE, WATERFORD",Waterford,,"€165,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
09/08/2018,"50 The Avenue, Scholarstown Wood, Scholarstown Road",Dublin,,"€524,229.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
22/06/2018,"TYBRESSY, MAINSTOWN, CARRICK ON SUIR",Tipperary,,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/06/2018,"6 PRIORY ST, NEW ROSS, WEXFORD",Wexford,,"€42,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/03/2018,"5 Hazelbrook, Kinsealy Lane, Malahide",Dublin,,"€700,650.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
02/02/2018,"3 Knocksinna Wood, Blackrock, Co. Dublin",Dublin,,"€612,334.80",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
14/12/2018,"45 Glenheron View, Glenheron, Greystones",Wicklow,,"€449,339.00",No,Yes,New Dwelling house /Apartment,,,
09/05/2018,"5 ST NICHOLAS RD, GALWAY, GALWAY",Galway,,"€215,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
06/12/2018,"4 CHAPEL FARM TERRACE, LUSK, COUNTY DUBLIN",Dublin,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
28/11/2018,"35 Rokeby Park, Lucan",Dublin,,"€700,440.52",No,Yes,New Dwelling house /Apartment,,,
20/12/2018,"17 GORT NA SMOL, CASHEL RD, CLONMEL",Tipperary,,"€182,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
14/08/2018,"25 The Avenue, Carrickmines Green, Glenamuck Road",Dublin,,"€471,365.63",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
14/12/2018,"MILLFIELD, 129 STILLORGAN ROAD, DONNYBROOK",Dublin,,"€1,316,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
02/05/2018,"45 CAPPELLA COURT, NEWBRIDGE, KILDARE",Kildare,,"€134,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/01/2018,"MILFORD, BORRISOKANE, TIPPERARY",Tipperary,,"€180,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
19/12/2018,"3 THE ORCHARD, FIRST SEA RD, STRANDHILL RD",Sligo,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
15/02/2018,"30 River Oaks, Ballaghaderreen",Roscommon,,"€99,500.00",No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
28/05/2018,"46 THE GROVE, HUNTERS RUN MULHUDDART, DUBLIN 15",Dublin,,"€328,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/05/2018,"6 LISCARTON, KELLS RD, NAVAN",Meath,,"€165,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
24/08/2018,"57 TRIOGUE MANOR, PORTLAOISE, LAOIS",Laois,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
11/01/2018,"BALLYBRIDE UPPER, CONNA, CORK",Cork,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
27/07/2018,"30 Caislean Nua, Golf Links Road, Castletroy",Limerick,,"€515,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
16/11/2018,"6 ARDFIELD DR, ARDFIELD, GRANGE",Cork,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
09/02/2018,"6 Orchard View, Beaverstown Road, Donabate",Dublin,,"€370,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
12/11/2018,"6 BEECHWOOD, DOHERTY ROAD, BANDON",Cork,,"€107,929.52",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
12/12/2018,"38 Glenheron View, Glenheron, Greystones",Wicklow,,"€167,416.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
03/10/2018,"1SMYTHS GARDENS, YORK RD, DUN LOAGHAIRE",Dublin,,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/07/2018,"BALLYDREHID, BALLISODARE, SLIGO",Sligo,,"€402,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
28/05/2018,"67 THE AVENUE, GARRANE DARRA, WILTON",Cork,,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
31/08/2018,"THE GLEN, GLENBROOK, PASSAGE WEST",Cork,,"€116,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
05/03/2018,"23 FERNDALE, CORK RD, CARRIGALINE",Cork,,"€392,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
14/09/2018,"11 Larkfield Close, Clay Farm, Leopardstown",Dublin,,"€502,202.64",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
25/05/2018,"ROSENDALE, CORK ROAD, MALLOW",Cork,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
17/01/2018,"4 NEWBOROUGH, HOLLYFORT RD, GOREY",Wexford,,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/11/2018,"16 SEA CLIFF, THE FAIRWAYS, DUNMORE EAST",Waterford,,"€155,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
20/12/2018,"13 GANDON MEWS, MAIN ST, LUCAN",Dublin,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
13/09/2018,"APT 2 EDWARD LANE, BLOOMFIELD, DONNYBROOK DUBLIN 4",Dublin,,"€581,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
20/10/2018,"9 Coolkellure Rise, Coolkellure, Lehenaghbeg",Cork,,"€246,695.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
28/11/2018,"31 LOHUNDA PARK, CLONSILLA, DUBLIN 15",Dublin,,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
01/10/2018,"SUMMY RD, PORTNOO, DONEGAL",Donegal,,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/05/2018,"ST GERARDS, CURRAHEEN RD, BISHOPSTOWN",Cork,,"€418,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
10/12/2018,"21 REDARCHES RD THE COAST, BALDOYLE DUBLIN 13, DUBLIN",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
13/07/2018,"MOYNE UPPER, ROBANS LANE, THE MOYNE ENNISCORTHY",Wexford,,"€32,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
23/05/2018,"4 PATRICKS COURT, LISTOWEL, KERRY",Kerry,,"€120,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
26/04/2018,"41 COLEPARK RD, BALLYFERMOT, DUBLIN 10",Dublin,,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
07/09/2018,"47 MIDDLETOWN VALLEY, COURTOWN, GOREY",Wexford,,"€535,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
12/07/2018,"40 ROLLINS VILLAS, SALLYNOGGIN, DUBLIN",Dublin,,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
18/09/2018,"31 Somerton Avenue, Newcastle Road, Lucan",Dublin,,"€308,370.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
03/05/2018,"27 HAZELWOOD PARK, ARTANE, DUBLIN 5",Dublin,,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
24/09/2018,"BALLINROE, CASTLEINEY, TEMPLEMORE",Tipperary,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
05/01/2018,"APARTMENTS 1  2 AND 3, STELLA MARIS, CHURCH STREET",Cork,,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/04/2018,"2 Orchard View, Donabate",Dublin,,"€414,096.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
13/07/2018,"45 PINEWOOD, BALLYBRACK, CO DUBLIN",Dublin,,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
15/11/2018,"45 Newcastle Lyons, Newcastle",Dublin,,"€345,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
02/08/2018,"2 Shakleton Park, Shakleton Park, Lucan",Dublin,,"€330,396.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
22/08/2018,"APT 16 ELY HALL, HAZELBROOK SQUARE, WHITEHALL ROAD",Dublin,,"€402,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
13/06/2018,"16 LONGVIEW MEWS, MILLERS GLEN, SWORDS",Dublin,,"€277,533.04",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
25/04/2018,"4 JUBILEE TCE, KILSHEELAN, CLONMEL",Tipperary,,"€120,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
10/12/2018,"63 MADEIRA WOOD, ENNISCORTHY, WEXFORD",Wexford,,"€205,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
05/10/2018,"39 DELMERE, ENFIELD, CO MEATH",Meath,,"€317,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
05/03/2018,"MARULA, FAIRBROOK LAWN, RATHFARNHAM",Dublin,,"€585,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
16/02/2018,"ANGLONT KILLORGLIN, KILLORGLIN, KERRY",Kerry,,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
10/01/2018,"APT 36, GLASLYN, HOWTH RD DUBLIN 3",Dublin,,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
31/07/2018,"MOUNTPELIER, BOHERNABREENA, DUBLIN",Dublin,,"€566,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
02/02/2018,"6 CONABURY CLOSE, CASTLEBLAYNEY, MONAGHAN",Monaghan,,"€99,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
05/07/2018,"15 Longview Mews, Millers Glen, Swords",Dublin,,"€273,127.75",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
14/06/2018,"16 Ceamach Close, Donacarney, County Meath",Meath,,"€253,735.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
25/09/2018,"6 ABBEY PARK, MONKSTOWN, BLACKROCK",Dublin,,"€682,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
24/04/2018,"37 BURRIN MANOR, TULLOW RD, CARLOW",Carlow,,"€94,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
28/09/2018,"APT 1, TEELING HOUSE, TEELING ST",Sligo,,"€23,750.00",No,No,Second-Hand Dwelling house /Apartment,,,
20/07/2018,"APT 25 THE VILLAGE, ENNISKERRY ROAD, STEPASIDE",Dublin,,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
14/12/2018,"5 MEADOW FARM, CLOYNE, CORK",Cork,,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
06/09/2018,"88 SLIABH CARRAN, ENNIS RD, GORT",Galway,,"€167,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
29/03/2018,"90 EUGENE ST, RIALTO, DUBLIN 8",Dublin,,"€266,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
28/03/2018,"36 CHURCH VIEW, CLAREGALWAY, GALWAY",Galway,,"€236,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
02/08/2018,"RINDOON PARK, COOSAN, ATHLONE",Westmeath,,"€127,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
23/01/2018,"25 MAGENTA CRESCENT, SANTRY, DUBLIN 9",Dublin,,"€296,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
19/09/2018,"71 RIVERDALE, WESTBURY, CORBALLY",Clare,,"€167,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
22/05/2018,"1 CASTLELAND PARK DRIVE, BALBRIGGAN",Dublin,,"€246,696.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
23/04/2018,"245 PALMERSTOWN WOODS, CLONDALKIN, DUBLIN 22",Dublin,,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
03/10/2018,"6 CILL NA GREINE, NEW TOWN EAST, BANTRY",Cork,,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
21/06/2018,"10 FRIARSCOURT, KILLALA RD, BALLINA",Mayo,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
23/01/2018,"CORLEA, SIXMILEBRIDGE, CLARE",Clare,,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
12/07/2018,"43 FAIRWAYS TUBBERCURRY, TUBBERCURRY, SLIGO",Sligo,,"€89,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
11/12/2018,"7 MULLAVALE, CASTLETOWNROCHE, CORK",Cork,,"€207,500.00",No,No,Second-Hand Dwelling house /Apartment,,,
04/12/2018,"MONARD, NOONANS FIELD, GRABALL BAY",Cork,,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
31/07/2018,"7 OAKLANDS PARK, GORTLEE, LETTERKENNY",Donegal,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
25/05/2018,"52 CREMORNE, KNOCKLYON, DUBLIN 16",Dublin,,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
26/10/2018,"14 COIS NA BEARU, GRAIGUEMANAGH",Kilkenny,,"€108,214.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
24/07/2018,"56 Beechwood Gate, Beechwood, Hansfield",Dublin,,"€343,612.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
