Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
24/07/2024,"23 LONGDALE TERRACE, BALLYMUN, DUBLIN 9",Dublin,D09YV66,"€352,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3963521,-6.2585892
23/07/2024,"29 PEARSE SQ, PEARSE ST, DUBLIN 2",Dublin,D02T026,"€920,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3441634,-6.2420131
04/03/2024,"21 FERRYCARRIG PARK, PRIORSWOOD, COOLOCK DUBLIN 17",Dublin,D17CY67,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/10/2024,"31 PARNELL SQUARE, ATHLONE, CO WESTMEATH",Westmeath,N37K8Y9,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4204632,-7.9438422
05/09/2024,"53 THE RISE INSE BAY, LAYTOWN, MEATH",Meath,A92E6N6,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6852263,-6.2475028
18/07/2024,"APT 1 C, THE OLD PRESBYTERY, CATHERDRAL PLACE",Kerry,V93TV0T,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
14/06/2024,"68 Woodbrook, Gracedieu",Waterford,,"€229,074.00",No,Yes,New Dwelling house /Apartment,,52.2625469,-7.1484684
04/03/2024,"66 BLOOMFIELD PARK, BLOOMFIELD AVE, DONNYBROOK DUBLIN 4",Dublin,D04YR92,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
18/12/2024,"63 UPPER RATHMINES RD, RATHMINES, DUBLIN 6",Dublin,D06X5V0,"€713,663.63",No,No,Second-Hand Dwelling house /Apartment,,53.3199425,-6.2651922
12/03/2024,"2 COLLEGE LAWN, COLLEGE MANOR, COBH",Cork,P24PX29,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.85722,-8.29917
22/02/2024,"11 CLUAIN CAONACH, KEENAGH, COUNTY LONGFORD",Longford,N39XV57,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6267128,-7.8169121
14/11/2024,"31 BOTHAR GLAS, LOUTH VILLAGE",Louth,,"€290,749.00",No,Yes,New Dwelling house /Apartment,,53.94861,-6.54139
04/04/2024,"Lands & ors, SUMMERHILL, COUNTY MEATH",Meath,,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.47694,-6.73639
18/10/2024,"PARK PLACE COLEHILL, COLEHILL, LONGFORD",Longford,N39YK03,"€15,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.72536,-7.79823
31/07/2024,"29 CASTLE BAWN EST, KILMEAGUE, NAAS",Kildare,W91RY74,"€295,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.21583,-6.66694
19/09/2024,"40 COOLE HAVEN, GORT, CO GALWAY",Galway,H91T2K8,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0724893,-8.8226266
02/02/2024,"THE MOUNT COTTAGE, DRUMLECK, CASTLEBELLINGHAM",Louth,A91TN97,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.90083,-6.39028
15/01/2024,"41 ST ANNES, AILSBURY RD, DONNYBROOK DUBLIN 4",Dublin,D04NV24,"€505,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/12/2024,"2 WOODVILLE RD, DRUMCONDRA, DUBLIN 9",Dublin,D09K6D0,"€470,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3685984,-6.2587739
09/04/2024,"CORNMARKET, BALLINROBE, COUNTY MAYO",Mayo,F31N272,"€145,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.63333,-9.23333
11/09/2024,"MULLACREW, DUNDALK, LOUTH",Louth,A91Y073,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
29/05/2024,"293 THE ELM, TRIMBLESTON, GOATSTOWN ROAD",Dublin,D14V5W0,"€575,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/07/2024,"157 Ashewood Walk, Portlaoise",Laois,,"€308,370.00",No,Yes,New Dwelling house /Apartment,,53.0298572,-7.2710866
02/05/2024,"53 Lisnagar, Rathcormac",Cork,,"€387,665.00",No,Yes,New Dwelling house /Apartment,,52.07694,-8.28194
20/11/2024,"APT 12 - RIVERVIEW, LANDMARK COURT, CARRICK ON SHANNON",Leitrim,N41AX66,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94694,-8.09
11/04/2024,"159 Crieve Mor Avenue, Crievesmith, Letterkenny",Donegal,,"€285,903.08",No,Yes,New Dwelling house /Apartment,,54.95,-7.73333
04/11/2024,"2 TAOBH NA COILLE, KILANERIN, GOREY",Wexford,Y25X5Y3,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
28/03/2024,"NO 27 THE WATERWAYS, SALLINS, CO KILDARE",Kildare,W91WK58,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2474116,-6.6614832
02/08/2024,"37 DUFFRY GATE, ENNISCORTHY, CO WEXFORD",Wexford,Y21F7X2,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.503229,-6.5733581
05/06/2024,"APARTMENT, 10 BATH AVENUE, SANDYMOUNT",Dublin,D04H5P0,"€326,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/09/2024,"31 CUSTOM HALL, GARDINER ST, DUBLIN 1",Dublin,D01FX66,"€380,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/07/2024,"1 Bothar an Chrainn, Ovens",Cork,,"€550,661.00",No,Yes,New Dwelling house /Apartment,,51.8824687,-8.6313848
09/08/2024,"APT 50 RATHGEAL, DEANS RATH, CLONDALKIN DUBLIN 22",Dublin,D22YR66,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/09/2024,"8 GROSVENOR MEWS, DOUGLAS WEST, CORK",Cork,T12F8H2,"€378,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
16/01/2024,"RATHMACULLIG, BALLYGARVAN, CO CORK",Cork,T12EKK6,"€490,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.82814,-8.48934
30/09/2024,"55 Donnybrook Gardens, Donnybrook",Dublin,,"€872,246.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
17/01/2024,"52 BLACKCASTLE EST, NAVAN, MEATH",Meath,C15VF53,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6650136,-6.6735524
31/10/2024,"20 The Court, Cluain Adain, Clonmagadden",Meath,,"€286,344.00",No,Yes,New Dwelling house /Apartment,,53.66667,-6.66667
18/10/2024,"56 BATHE ABBEY, DULEEK, CO MEATH",Meath,A92H5C7,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.6543993,-6.4267706
20/05/2024,"'OVERLOOKING', CAPPANACUSH EAST, TEMPLENOE",Kerry,V93V4K0,"€522,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
27/09/2024,"55 MELVIN FIELDS, KINLOUGH, LEITRIM",Leitrim,F91W7C6,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.4524513,-8.2877243
26/01/2024,"35 WOODBROOK COURT, RIVERWOOD RD, CASTLEKNOCK",Dublin,D15P278,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/09/2024,"VENTRY TRALEE, TRALEE, KERRY",Kerry,V93CH73,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.27042,-9.70264
04/12/2024,"24 Bayly Avenue, Castletreasure, Douglas",Cork,,"€418,502.00",No,Yes,New Dwelling house /Apartment,,51.87444,-8.435
03/06/2024,"CURRABEHA, CROOKSTOWN, CORK",Cork,P14XF85,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.84778,-8.84194
12/01/2024,"204 TUSKAR ROCK, CUSTON HOUSE HARBOUR, DUBLIN 1",Dublin,D01TP99,"€275,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/10/2024,"48 BOYNE MEADOWS, SLANE RD, DROGHEDA",Louth,A92N972,"€259,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
09/08/2024,"27 THE OLD RECTORY CALLON, LOUTH",Louth,A92R6Y3,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.94861,-6.54139
15/01/2024,"KILLYGANNA, TYDAVNET, MONAGHAN",Monaghan,,"€277,500.00",No,No,Second-Hand Dwelling house /Apartment,,54.25,-6.96667
28/06/2024,"GLENGESH, BALLYCASHEL, ARDARA",Donegal,F94X0H3,"€257,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.76444,-8.4075
27/09/2024,"83 ONEILL PARK, CLONES, MONAGHAN",Monaghan,H23VK28,"€112,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.18333,-7.23333
19/08/2024,"11 ROWAN AVE, CAHERDAVIN, LIMERICK",Limerick,V94KX9C,"€355,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.674898,-8.6633846
17/10/2024,"25 Pairc Brouen, Coolmucky, Cloughduv",Cork,,"€365,638.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
22/03/2024,"11 DERRYMORE GARDENS, MOUNTRATH, CO LAOIS",Laois,R32F8XN,"€273,128.00",No,Yes,New Dwelling house /Apartment,,52.99889,-7.47278
13/03/2024,"APT 42 MARLFIELD TERRACE, KILTIPPER WAY, TALLAGHT",Dublin,,"€75,148.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
13/12/2024,"16 The Avenue, Kilmartin Grove, Hollystown",Dublin,,"€436,123.34",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/10/2024,"107 ROANMORE PARK, WATERFORD, WATERFORD",Waterford,X91XT9N,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2518636,-7.1243561
16/07/2024,"8 DE VERDON PLACE, ROBINSTOWN, CO. MEATH",Meath,C15W7P0,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5954313,-6.7247888
29/05/2024,"112 EARLSFORT ROAD, LUCAN, CO DUBLIN",Dublin,K78HK00,"€411,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3452011,-6.4156376
16/12/2024,"301 RICHMOND COURT, MOUNT KENNETT PLACE, LIMERICK",Limerick,V94PY76,"€123,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
24/05/2024,"125 SHANLISS AVE, SANTRY, DUBLIN 9",Dublin,D09H7W6,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3963105,-6.2513572
06/11/2024,"77 CLONMORE HALL, PILTOWN, KILKENNY",Kilkenny,E32H021,"€260,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3511325,-7.3361844
25/07/2024,"137 TRIMBLESTON, GOATSTOWN RD, DUBLIN 14",Dublin,D14W566,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/01/2024,"NEWTOWN, MONASTERBOICE, DROGHEDA",Louth,A92A0C3,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.769512,-6.4086548
29/05/2024,"115 WHITEHALL RD EAST, TERENURE, DUBLIN 12",Dublin,D12Y7C1,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/06/2024,"69 MAYESTON SQ, ST MARGARETS RD, DUBLIN 11",Dublin,D11DY04,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/02/2024,"54 LUDFORD ROAD, BALLINTEER, DUBLIN 16",Dublin,D16EN29,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2797626,-6.2508328
09/04/2024,"64 MARLFIELD CLOSE, KILTIPPER, DUBLIN 24",Dublin,D24A470,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2702982,-6.3694165
27/11/2024,"38 MULLAN MOR, TUAM RD, GALWAY",Galway,H91E97N,"€304,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
08/03/2024,"43 BRUACH NA SIONNA, CASTLE CONNELL, CO LIMERICK",Limerick,V94K5XA,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
16/08/2024,"17 The Courtyard, Kilmartin Grove, Hollystown",Dublin,,"€410,000.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
10/12/2024,"74 DANEHILL, PHOENIX PARK RACECOURSE, CASTLEKNOCK",Dublin,D15E4XH,"€427,312.77",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
22/08/2024,"66 An Maolchnoc, Ballymoneen Road",Galway,,"€427,312.78",No,Yes,New Dwelling house /Apartment,,53.27194,-9.04889
14/06/2024,"1 CROZON DOWNS, SLIGO",Sligo,F91A4PW,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2603067,-8.4716086
24/05/2024,"29 ST KEVINS RD, PORTOBELLO, DUBLIN 8",Dublin,D08Y0F2,"€905,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
25/04/2024,"46 Helms Point, Church Bay Road, Crosshaven",Cork,,"€321,585.00",No,Yes,New Dwelling house /Apartment,,51.79833,-8.30083
13/05/2024,"CLOGHER UPPER, BALLINLOUGH, CO ROSCOMMON",Roscommon,,"€175,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.73333,-8.63333
04/09/2024,"2 BELLEVUE TERRACE, YOUHGAL, CO CORK",Cork,P36WK12,"€110,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
26/11/2024,"4 BROOKFIELD CLOSE, RIVERSTOWN, COUNTY SLIGO",Sligo,F52EW88,"€229,074.88",No,Yes,New Dwelling house /Apartment,,54.1299493,-8.394462
20/09/2024,"90 HILLSIDE DR, MULLINGAR, WESTMEATH",Westmeath,N91W9W2,"€362,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.5152375,-7.3358376
22/11/2024,"4 ROSELAWN CLOSE, CASTLEKNOCK, DUBLIN 15",Dublin,D15NY5V,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3824963,-6.3738884
27/09/2024,"38 RIVER MEADOW, DROMOD, LEITRIM",Leitrim,N41H427,"€240,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.86667,-7.91667
24/09/2024,"5 CLAY FARM COURT, Clay Farm",Dublin,,"€647,577.10",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
21/06/2024,"25  Beechwood Grove, Cluain Ard, Cobh",Cork,,"€281,938.38",No,Yes,New Dwelling house /Apartment,,51.85722,-8.29917
27/08/2024,"72 JOHNSTOWN, WATERFORD",Waterford,X91AE1W,"€70,524.14",Yes,No,Second-Hand Dwelling house /Apartment,,52.2137642,-7.2713749
11/12/2024,"18 MELVILLE COVE, MEAKSTOWN, DUBLIN 11",Dublin,D11EY00,"€271,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/05/2024,"41 CASTLE FALLS, ROSS RD, KILLARNEY",Kerry,V93R1W9,"€370,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.05,-9.51667
28/03/2024,"90 BALLYTRUCKLE, WATERFORD",Waterford,X91PYW0,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2439505,-7.1153396
11/06/2024,"13 COIS FARRAIGE MOSESTOWN, WHITEGATE, CORK",Cork,P25F672,"€302,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.83056,-8.22972
18/09/2024,"BOOLEYHILL, FETHARD ON SEA, NEW ROSS",Wexford,Y34EY10,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.39667,-6.93667
16/12/2024,"74 WOODBROOK CRESCENT, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15",Dublin,D15P959,"€335,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/10/2024,"61 SEA COURT, NEWCASTLE, WICKLOW",Wicklow,A63E942,"€441,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.06833,-6.06583
31/10/2024,"1 TAOBH NA COILLE, KILANERIN, GOREY",Wexford,Y25A6P8,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67472,-6.2925
28/06/2024,"9 MASK RD, ARTANE, DUBLIN 5",Dublin,D05E7Y2,"€415,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/11/2024,"7 KINCORA PARK, CLONTARF, DUBLIN 3",Dublin,D03Y751,"€900,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3616184,-6.2013175
14/11/2024,"HARBOUR VIEW, CAMDEN RD, CROSSHAVEN",Cork,P43HE64,"€650,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.79833,-8.30083
14/06/2024,"33 ARDSHANAVOOLY, KILLARNEY, CO KERRY",Kerry,V93XVA4,"€191,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.0637905,-9.4982134
31/10/2024,"THE BUNGLOW, MAIN ST, CLONROCHE",Wexford,Y21EV72,"€220,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.44972,-6.7125
12/09/2024,"79 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN",Dublin,D08HR77,"€1,490,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3319717,-6.2732851
15/03/2024,"21 BAYVIEW AVE, NORTH STRAND, DUBLIN 3",Dublin,D03R6T4,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.358954,-6.2442827
06/12/2024,"CARNONE COTTAGE, CARNONE, RAPHOE",Donegal,,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.87472,-7.59833
28/06/2024,"65 Woodbrook, Gracedieu, Waterford",Waterford,,"€264,317.00",No,Yes,New Dwelling house /Apartment,,52.2625469,-7.1484684
17/10/2024,"23 Tinakilly Grove, Tinakilly Park, Rathnew",Wicklow,,"€339,207.00",No,Yes,New Dwelling house /Apartment,,52.99056,-6.08528
13/05/2024,"FARMHOUSE KILBARRAREE, CLOYNE, CO CORK",Cork,P25X437,"€50,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.86278,-8.12444
22/02/2024,"CHURCH STREET, ASKEATON, COUNTY LIMERICK",Limerick,V94WF8W,"€70,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.59972,-8.97556
11/11/2024,"98 CARROW RD, DRIMNAGH, DUBLIN 12",Dublin,D12NP93,"€378,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.3326281,-6.322625
11/10/2024,"81 Adare Earlsfort, Blackrock",Louth,,"€303,303.96",No,Yes,New Dwelling house /Apartment,,53.96405,-6.36514
19/01/2024,"97 CLUKSER PARK, NAVAN, CO MEATH",Meath,C15W2Y1,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
08/07/2024,"APT 22, LITTLEWOOD, BELARMINE AVE DUBLIN 18",Dublin,D18VK24,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/10/2024,"Apartment 8  Hayfield Court, Churchview Road and Church Road, Killiney  DN15061 (part of)",Dublin,,"€416,228.91",No,Yes,New Dwelling house /Apartment,,,
22/02/2024,"39 Fairfield, Greystones",Wicklow,,"€440,529.00",No,Yes,New Dwelling house /Apartment,,53.1519991,-6.0699631
22/04/2024,"49 FLOOD STREET, KILLALEE, LIMERICK",Limerick,V94RXH0,"€158,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
15/10/2024,"91 GREENVILLE PLACE BLACKPITTS, DUBLIN 8, DUBLIN",Dublin,D08CD59,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
28/03/2024,"18 CLARKE VILLAS, CLONMEL, CO. TIPPERARY",Tipperary,E91EE97,"€78,450.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.66667,-7.83333
18/12/2024,"48 The Wood, Kilmartin Grove, Hollystown",Dublin,,"€418,502.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
07/06/2024,"22 THE CLOSE, CLUAIN GLASAN, KILKENNY",Kilkenny,R95N24N,"€365,000.00",No,Yes,New Dwelling house /Apartment,,52.6603635,-7.2668363
19/02/2024,"FARNANS, BALLICKMOYLER, CARLOW",Laois,R93V3H2,"€285,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0,-7.4
11/09/2024,"91 POLEBERRY, WATERFORD, WATERFORD",Waterford,X91X5AN,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.2517856,-7.110356
23/12/2024,"12 CAIRNBROOK AVENUE, CARRICKMINES, DUBLIN18",Dublin,D18XE24,"€1,150,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/02/2024,"41 BEECHLAWN AVE, ARTANE, DUBLIN 5",Dublin,D05WN23,"€465,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3910375,-6.2081488
17/12/2024,"11 CREMORE DR, GLASNEVIN, DUBLIN 11",Dublin,D11RV0V,"€837,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3787247,-6.2747945
19/04/2024,"3 ESTUARY MEWS, NORWOOD COURT, ROCHESTOWN RD",Cork,T12WVN3,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
16/08/2024,"10 GLENCAR RD, DUBLIN 7, DUBLIN",Dublin,D07X7E2,"€602,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3575945,-6.296874
05/03/2024,"23 NEWTOWN HILL, TRAMORE, CO WATERFORD",Waterford,X91N5NX,"€570,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1551935,-7.1656554
16/12/2024,"THE COTTAGE, CREEVYKEEL, CO SLIGO",Sligo,F91E973,"€115,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
30/07/2024,"21 MAYESTON CRESCENT, MAYESTON HALL, ST MARGARETS RD DUBLIN 11",Dublin,D11XR28,"€281,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
10/01/2024,"9 ST CLARES AVE, HAROLDS CROSS, DUBLIN 6 W",Dublin,D6WFX06,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/10/2024,"4 The Court, Foggie Field, Kilruddery",Wicklow,A98W3V2,"€541,851.00",No,Yes,New Dwelling house /Apartment,,53.0,-6.41667
03/09/2024,"COMERAGH, BALLINANEESHAGH, WATERFORD",Waterford,X91CK0Y,"€300,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
08/04/2024,"57 THOMOND LODGE, RETIREMENT VILLAGE, BALLYMAHON",Longford,N39C620,"€160,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,,
18/09/2024,"18 THE AVENUE, DRUMMIN VILLAGE, TIPPERARY",Tipperary,E45C780,"€270,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
11/11/2024,"32 AILESBURY GROVE, DUNDRUM, DUBLIN 16",Dublin,D16NH32,"€1,350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.28653,-6.2506329
12/02/2024,"20 IONA PARK, GLASNEVIN, DUBLIN 11",Dublin,D09R8F5,"€945,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
01/02/2024,"4 HAVELOCK TERRACE, SANDYMOUNT, DUBLIN 4",Dublin,D04Y037,"€950,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
04/04/2024,"3 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6",Dublin,D06YE39,"€560,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/02/2024,"RATHMOYLE, LISALWAY, CASTLEREA",Roscommon,F45X726,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.76667,-8.5
06/09/2024,"39 Ros Mor, Drumrooske, Donegal Town",Donegal,,"€220,264.00",No,Yes,New Dwelling house /Apartment,,54.91667,-8.0
28/08/2024,"20 RIVERSIDE DRIVE, BISHOPS MEADOWS, KILKENNY",Kilkenny,,"€243,750.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.65417,-7.25222
05/07/2024,"12 The Close, Heathfield, Carriganarra",Cork,,"€247,577.09",No,Yes,New Dwelling house /Apartment,,51.88972,-8.55639
06/12/2024,"12 CAISEAL NA RI, GOLDEN RD, CASHEL",Tipperary,E25VW60,"€31,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
15/04/2024,"9B STRAND ST, WICKLOW, WICKLOW",Wicklow,A67DT86,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.9815699,-6.0397219
01/10/2024,"31 HILLCREST PARK, GLASNEVIN, DUBLIN CITY",Dublin,D11R3W4,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/02/2024,"3 ROCKFIELD COURT, HOEYS LANE, DUNDALK",Louth,A91D6H0,"€398,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
21/06/2024,"5 THE POPLAR LODGE, CASTLESIDE DRIVE, RATHFARNHAM",Dublin,D14TR98,"€398,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/07/2024,"69 LONGSHORE DRIVE, JACOB'S ISLAND, BLACKROCK",Cork,T12X5HR,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89694,-8.41
04/12/2024,"35 FRENCHPARK, ORANMORE, GALWAY",Galway,H91P2V1,"€312,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.26833,-8.92
23/10/2024,"17 COIS FALLA, FETHARD, TIPPERARY",Tipperary,E91K642,"€195,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.4680443,-7.6967074
10/12/2024,"43 OAKLEIGH, LONGWOOD, MEATH",Meath,A83FY72,"€320,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.45389,-6.92194
31/01/2024,"32 HENRIETTA HALL, 43 - 45 BOLTON STREET, DUBLIN 1",Dublin,D01HX62,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/04/2024,"21 LANGAN DR, CRANMORE, SLIGO",Sligo,F91HR6C,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.2650335,-8.462358
18/06/2024,"KENNITT HOUSE, ROCHESTOWN RD, DOUGLAS",Cork,T12KDK3,"€3,000,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87444,-8.435
12/09/2024,"19 HOLLYMOUNT, CARTRON HILL, SLIGO",Sligo,F91T859,"€180,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
01/02/2024,"APT 61 TAILTEANN COURT, LONGFORD ROAD, MULLINGAR",Westmeath,N91C524,"€153,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.53333,-7.35
09/08/2024,"62 Ardrath Meadow, Crodaun, Celbridge",Kildare,W23E29R,"€264,317.00",No,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
14/05/2024,"22 CAHERDAVIN MEADOWS, OLD CRATLOE RD, CAHERDAVIN",Limerick,V94VPV4,"€280,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
25/10/2024,"APT 7 BLOCK 3 THE BOTANIC, PROSPECT HILL, FINGLAS",Dublin,D11E9NA,"€305,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
24/05/2024,"CURRYHILLS, PROSPEROUS, KILDARE",Kildare,W91CY6E,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2886438,-6.7399583
