Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,lat,lng
26/07/2024,"2 BRENNANS PARADE, ALBERT AVE, BRAY",Wicklow,A98HX48,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
01/07/2024,"5 GLEANN BUILDING, BALLYHOOLEEN BALLINHASSIG, CORK",Cork,T12KC2R,"€339,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.81417,-8.53694
21/09/2024,"10 FAN AOIBHINN, CAHIR RD, CLONMEL",Tipperary,E91F6W8,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
29/07/2024,"CLONADERG, BALLINAHOWN, ATHLONE",Offaly,,"€130,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.25,-7.5
30/08/2024,"16 THE BEECHES, CARPENTERSTOWN, CASTLEKNOCK",Dublin,D15T6N4,"€1,060,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/12/2024,"21 GARANBAWN, MURROE, LIMERICK",Limerick,V94X7PX,"€255,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.6484408,-8.3970664
06/09/2024,"8 MOUNTAIN VIEW, OLD TRAMORE, WATERFORD CITY",Waterford,X91A2NC,"€138,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
07/06/2024,"14  GLENHERON WALK, GLENHERON, GREYSTONES",Wicklow,A63P489,"€620,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1278152,-6.0724069
04/03/2024,"96 BOROIMHE ALDER, SWORDS, DUBLIN",Dublin,K67RT68,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4437579,-6.2379777
11/10/2024,"CORNEE, MOHILL, LEITRIM",Leitrim,,"€40,000.00",Yes,No,New Dwelling house /Apartment,,53.9275158,-7.8816463
08/11/2024,"81 TURVEY WOODS, DONABATE, DUBLIN",Dublin,K36D799,"€234,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4880187,-6.1584882
30/08/2024,"THE WILLOWS, BALLINACURRA RD, LIMERICK",Limerick,V94PR64,"€318,400.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
16/12/2024,"60 AN MHAINISTIR, CLAREGALWAY, GALWAY",Galway,H91TD9X,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3445351,-8.9397755
31/07/2024,"APARTMENT 6 BLOCK B, ST ANGELAS, CLOGHEREVAGH",Sligo,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.26969,-8.46943
31/07/2024,"20 FAIRVIEW GREEN, FAIRVIEW, DUBLIN 3",Dublin,D03N5T3,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/03/2024,"27 GLASNEVIN DOWNS, GLASNEVIN, DUBLIN 11",Dublin,D11P3Y8,"€450,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
06/12/2024,"85 DONNYBROOK GARDENS, GREENFIELD PARK, DONNYBROOK",Dublin,D04T6K8,"€1,612,334.80",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
04/10/2024,"48 WATERSIDE DRIVE, WATERSIDE  SWORDS ROAD, MALAHIDE",Dublin,K36CV97,"€410,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/08/2024,"WINTERWOOD, SWORDELSTOWN SOUTH, NAAS",Kildare,W91WTW7,"€1,135,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.21583,-6.66694
24/07/2024,"34 Farnan Wood, Downings North, Prosperous",Kildare,,"€405,286.34",No,Yes,New Dwelling house /Apartment,,53.29028,-6.75389
02/10/2024,"36 THE GROVE, STRAFFAN WOOD, MAYNOOTH",Kildare,W23XN12,"€306,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.385,-6.59361
18/12/2024,"7 PARK DRIVE GROVE, CASTLEKNOCK, DUBLIN 15",Dublin,D15XN22,"€610,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3762407,-6.3666576
18/12/2024,"34 OLAF RD, ARBOUR HILL, DUBLIN 7",Dublin,D07K71H,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
20/12/2024,"5 The Orchard, Coachroad Meadows, Clane",Kildare,,"€290,748.89",No,Yes,New Dwelling house /Apartment,,53.29139,-6.68917
20/12/2024,"4 THE COURTYARD, STATION ROAD, LAHINCH",Clare,V95DD51,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.93268,-9.33666
17/06/2024,"57 CASTLEBYRNE PARK, BLACKROCK, DUBLIN",Dublin,A94PW25,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.290036,-6.1752314
09/01/2024,"4 LONGFIELD DR, CLONMEL, CO TIPPERARY",Tipperary,E91N1Y9,"€283,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3701703,-7.7031782
28/03/2024,"159 SLI GHEAL, BALLYMONEEN ROAD, KNOCKNACARRA",Galway,H91K168,"€265,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
26/06/2024,"7 Ardrath View, Crodaun, Celbridge",Kildare,,"€321,586.00",No,Yes,New Dwelling house /Apartment,,53.33861,-6.54361
18/06/2024,"HILLGROVE, GORTGARVE, KILTIMAGH",Mayo,F12NX81,"€205,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.85,-9.0
03/05/2024,"12 ASHDALE PARK, BAY ESTATE, DUNDALK",Louth,A91K3K7,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
14/06/2024,"1 SEATOWN GARDENS, DUNDALK, LOUTH",Louth,A91X0P0,"€515,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.0,-6.41667
22/03/2024,"ST JOSEPHS, 13 WILTON RD, CORK",Cork,T12KX03,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
05/12/2024,"15 Ormond Avenue, Rush",Dublin,,"€325,991.00",No,Yes,New Dwelling house /Apartment,,53.5237015,-6.0957571
02/01/2024,"1A OLDCOURT RD, TALLAGHT, DUBLIN",Dublin,D24P6AV,"€375,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2708221,-6.3447039
22/08/2024,"17 RYEBRIDGE CLOSE, KILCOCK, KILDARE",Kildare,W23YV96,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4069255,-6.6733969
14/08/2024,"41 THE CASINO, MALAHIDE, DUBLIN 1",Dublin,K36TX23,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/04/2024,"1 WOODLANDS AVENUE, DROMAHAIRE, CO LEITRIM",Leitrim,F91AX85,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-8.06361
28/03/2024,"SEVEAGH, GLASLOUGH, MONAGHAN",Monaghan,,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.31861,-6.895
22/10/2024,"SUNNY HILL, KENMARE, KERRY",Kerry,,"€235,000.00",No,Yes,New Dwelling house /Apartment,,51.88333,-9.58333
09/02/2024,"36 ROCKLANDS, COOTEHILL RD, CAVAN",Cavan,H12KF38,"€197,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.99083,-7.36056
15/05/2024,"APT 2, COMMERCE COURT, FLOOD ST",Galway,H91XH10,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
23/08/2024,"18 KILMURRY AVE, GARRYOWEN, LIMERICK",Limerick,V94NYK7,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
18/04/2024,"2 Seamount Rise Avenue, Malahide",Dublin,,"€879,295.15",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
11/03/2024,"32 KILLEAGH GARDENS, KILLEAGH, CORK",Cork,P36CX39,"€215,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,51.9411932,-7.9950052
15/10/2024,"16 PORTERSGATE GREEN, CLONSILLA, DUBLIN 15",Dublin,D15P5F9,"€250,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3867337,-6.4256192
05/03/2024,"115 ROSELAWN, TRAMORE, WATERFORD",Waterford,X91D8F1,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1597838,-7.1636861
03/09/2024,"DERRYGOONEY, KNOCK, ROSCREA",Tipperary,,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
29/10/2024,"MALCOLMVILLE, 50 CUMMINS PARK, BAGENALSTOWN",Carlow,R21TX34,"€170,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.70031,-6.96181
22/10/2024,"LISCAT, KNOCK, COUNTY MAYO",Cork,,"€25,500.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
07/08/2024,"APT 11, BOATHOUSE, WATERFORD",Waterford,X91YE04,"€140,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.25833,-7.11194
21/06/2024,"68 SEFTON, ASCAILL BHAILE AN ROISTIGH, DUN LAOGHAIRE",Dublin,A96EK76,"€850,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
31/01/2024,"27c Cardiffsbridge Road, Finglas West, Dublin 11",Dublin,,"€62,857.14",No,Yes,New Dwelling house /Apartment,,53.3815673,-6.3108931
27/06/2024,"13 DAROGE, SEVEN OAKS, PURSER GARDENS DUBLIN 6",Dublin,D06H002,"€353,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
16/12/2024,"31 COILL DARACH, BREE, CASTLEBLAYNEY",Monaghan,A75EH11,"€227,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.11667,-6.73333
25/04/2024,"APT 2  BLOCK 20, NEW PRIORY, HOLE IN THE WALL ROAD",Dublin,D13EN29,"€325,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
30/01/2024,"BALLYVAUGHAN, PORTROE, NENAGH",Tipperary,E45H229,"€510,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
16/09/2024,"18 LUTTERLL PARK LAWN, CARPENTERSTOWN, CASTLEKNOCK",Dublin,D15PT1X,"€570,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
11/06/2024,"10 CHAPEL FARM GROVE, LUSK, DUBLIN",Dublin,K45E197,"€432,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.5224088,-6.169564
07/06/2024,"22 Radharc an Dun, Crusheen",Clare,,"€259,911.90",No,Yes,New Dwelling house /Apartment,,52.93944,-8.89333
13/12/2024,"63 CHURCH ST, TEMPLEMORE, TIPPERARY",Tipperary,,"€43,333.34",No,No,Second-Hand Dwelling house /Apartment,,52.7984875,-7.8306801
19/01/2024,"5 KINVARA PARK, NAVAN RD, DUBLIN 7",Dublin,D07Y079,"€630,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3685565,-6.3155443
19/01/2024,"2 RIVERVIEW TERRACE, ENNISTYMON, CO CLARE",Clare,V95F7Y7,"€150,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.94472,-9.29222
04/06/2024,"35 WILLSBROOK DR, LUCAN, DUBLIN",Dublin,K78Y4E4,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3563441,-6.4239112
08/11/2024,"23 ST PATRICKS GATE, GORT NA HOO, TIPPERARY",Tipperary,,"€185,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.47333,-8.15583
28/03/2024,"70 HAVEN HILL, SUMMERCOVE, KINSALE",Cork,P17CH94,"€385,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7075,-8.53056
19/06/2024,"31 CNOIC CAISLEAN, KNOCKBOY, WATERFORD",Waterford,X91VXF8,"€230,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1975,-7.67861
29/11/2024,"BALLYBRACK, GREENCASTLE, DONEGAL",Donegal,F93X88V,"€530,000.00",No,No,Second-Hand Dwelling house /Apartment,,55.2,-6.98333
06/12/2024,"130 LIGHTHOUSE APARTMENTS, EASTWALL, DUBLIN 3",Dublin,,"€363,602.83",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/11/2024,"7 BLOCK B NEWTOWN GARDENS, NEWTOWNPARK AVENUE, BLACKROCK",Dublin,A94W9Y4,"€280,790.00",Yes,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/03/2024,"49 MOININ, DOUGH, KILKEE",Clare,V15A436,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.67917,-9.64417
23/10/2024,"THE WEIR, KILCOLGAN, GALWAY",Galway,,"€770,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20639,-8.86583
12/02/2024,"25 ARD RIGH RD, STONEYBATTER, DUBLIN 7",Dublin,D07K5F6,"€600,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
22/03/2024,"THREECASTLES, MANOR KILBRIDE, BLESSINGTON",Wicklow,W91P2R3,"€645,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.17,-6.5325
15/07/2024,"MILLBROOK AVE, MONKSLAND, ATHLONE",Roscommon,N37V006,"€328,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.4232683,-7.9826855
19/09/2024,"APT 30, TAITS CORNER, GLENTWORTH STREET",Limerick,V94RW29,"€245,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
01/07/2024,"19 BRINDLEY PARK GREEN, ASHBOURNE, MEATH",Meath,A84Y527,"€429,500.00",No,No,Second-Hand Dwelling house /Apartment,,53.51163,-6.39821
07/06/2024,"28 SITRIC ROAD, STONEYBATTER, DUBLIN 7",Dublin,D07W8C2,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
02/08/2024,"BEAURAING, 28 WESTBROOK, BARNA RD",Galway,H91W5FF,"€615,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
25/03/2024,"7 Hawthorn Way, Kilcarbery Grange",Dublin,,"€359,030.84",No,Yes,New Dwelling house /Apartment,,53.3146985,-6.4214746
13/11/2024,"38 River Meadows, Cloghduv, Cork",Cork,,"€347,000.00",Yes,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
04/04/2024,"APT 24 SYCAMORE HALL, CLAY FARM, LEOPARDSTOWN",Dublin,D18VP0K,"€555,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
12/09/2024,"FOXROCK VILLA, TORQUAY RD, DUBLIN 18",Dublin,D18V3Y1,"€1,250,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.2714002,-6.185872
21/11/2024,"25 ANLEY COURT, ESKER LANE, LUCAN",Dublin,K78E167,"€340,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/01/2024,"4 GLEANN CURRIHEEN, CURRAHEEN, ROSSCARBERY",Cork,,"€346,000.00",No,Yes,New Dwelling house /Apartment,,51.89797,-8.47061
27/05/2024,"ASCON HOUSE, BALLYLANE, NEW ROSS",Wexford,Y34YT93,"€420,750.00",No,No,Second-Hand Dwelling house /Apartment,,52.39667,-6.93667
28/03/2024,"39 Mariners Drive, Mariners Way, Rush",Dublin,,"€414,097.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
19/12/2024,"22 ARD RIGH RD, DUBLIN 7, DUBLIN",Dublin,D07A9R2,"€330,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3507535,-6.2858552
16/10/2024,"8 CASTLEVIEW GARDENS, CLANCYS STRAND, LIMERICK",Limerick,V94ETY2,"€317,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.66472,-8.62306
27/03/2024,"APT 65, CARLETON VILLAGE, YOUGHAL",Cork,,"€190,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.9491214,-7.8467315
02/07/2024,"16 BEECHWOOD PARK, BALLINLOUGH, CORK",Cork,T12N2R5,"€640,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8879273,-8.4474116
08/05/2024,"31 HAMPTON WOOD RD, ST MARGERETS, FINGLAS DUBLIN 11",Dublin,D11DK22,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
23/02/2024,"7 PEARSE PARK, CLONMEL, CO TIPPERARY",Tipperary,E91HE22,"€179,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.3566379,-7.7054478
31/05/2024,"Apartment 29, De Verdon Place",Dublin,,"€522,959.47",Yes,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
21/02/2024,"OLD GALWAY RD, LOUGHREA, CO GALWAY",Galway,H62KV06,"€225,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.0528054,-8.7947043
30/10/2024,"LATTAGLOGHAN, BALLYJAMESDUFF, COUNTY CAVAN",Cavan,,"€60,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.9210847,-7.2279908
22/05/2024,"1 SEA ROAD, WILLIAM ST WEST, GALWAY",Galway,H91X98E,"€110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
29/02/2024,"8 FOSTERSTOWN PLACE, FOSTERSTOWN NORTH, SWORDS",Dublin,K67E7C3,"€480,075.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
25/03/2024,"13 BOTHAR NA GCRANN  BALLYNAPARKA, AGLISH, CAPPOQUIN",Waterford,,"€75,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,52.14722,-7.85528
26/08/2024,"106 FOXFIELD, MAGHERABUOY, CARRICKMACROSS",Monaghan,A81TD90,"€125,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.97278,-6.71889
19/12/2024,"GORTMORE, TOURMAKEADY, COUNTY MAYO",Mayo,F12AY07,"€200,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.75977,-9.11719
18/07/2024,"20 HEATHERVIEW CLOSE, AYLESBURY, TALLAGHT DUBLIN 24",Dublin,D24F6TC,"€531,999.00",No,No,Second-Hand Dwelling house /Apartment,,53.2767583,-6.3701136
02/04/2024,"15 DARGLE HOUSE  CUSTOM, HOUSE SQ  MAYOR ST LOWER, Part Folios 80 111588F & 125229F",Dublin,D01CP80,"€135,000.00",No,No,Second-Hand Dwelling house /Apartment,,,
30/04/2024,"46 ROSEVILLE COURT, DUBLIN RD, BRAY",Wicklow,A98ER48,"€308,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.20278,-6.09833
18/07/2024,"3A BEDFORD COURT, LOWER KIMMAGE RD, DUBLIN 6W",Dublin,D6WK152,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
19/07/2024,"8 Tara Glen Hall, Navan",Meath,,"€396,475.00",No,Yes,New Dwelling house /Apartment,,53.65278,-6.68139
07/05/2024,"DRUMSHALLON, GRANGEBELLEW, DROGHEDA",Louth,A92N268,"€940,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
27/09/2024,"15 ST JOHNS WELL WAY, OLD KILMAINHAM, DUBLIN 8",Dublin,D08K3E3,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/08/2024,"31 WOOD DALE CRESCENT, BALLYCULLEN VIEW, FIRHOUSE",Dublin,D24R5CP,"€665,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
07/11/2024,"27 Churchwood, Kilrane, County Wexford",Wexford,,"€310,132.00",No,Yes,New Dwelling house /Apartment,,52.2400135,-6.3527093
26/11/2024,"79 COLLINS AVENUE, DUBLIN 9",Dublin,D09K4N8,"€525,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3769398,-6.2241832
21/11/2024,"THE BOATHOUSE, KELLS BAY, CAHIRCIVEEN",Kerry,V23C899,"€890,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.16667,-9.75
30/09/2024,"11 B METROPOLITAN APTS, INCHICORE RD, DUBLIN 8",Dublin,D08C526,"€386,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
29/07/2024,"16 MOUNTFIELD, TRAMORE, WATERFORD",Waterford,X91FFW2,"€333,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.1688523,-7.1614602
18/12/2024,"28 CHURCH HILLS RD, COOSAN, ATHLONE",Westmeath,N37X7N2,"€339,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.43333,-7.95
04/10/2024,"8 Birch View, The Willows, Dunshaughlin",Meath,,"€409,691.62",No,Yes,New Dwelling house /Apartment,,53.5125,-6.54
17/05/2024,"BOG LANE, BORRIS, CO. CARLOW",Carlow,,"€367,500.00",No,No,Second-Hand Dwelling house /Apartment,,52.6050787,-6.9315667
14/02/2024,"12 MAPLEWOOD DR, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin,D24K6R6,"€345,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2846401,-6.3826042
05/06/2024,"APARTMENT, 205 LE FANU ROAD, BALLYFERMOT",Dublin,D10FY20,"€226,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
21/10/2024,"FERRYBRIDGE, CLARINA, LIMERICK",Limerick,V94R6WN,"€395,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.63222,-8.72889
07/11/2024,"28 CLANMAWR, SHANKILL, DUBLIN",Dublin,D18P9K6,"€708,300.00",No,No,Second-Hand Dwelling house /Apartment,,53.2348869,-6.1143893
17/12/2024,"LINLATHAN, LISSAVALLEY, TUAM",Galway,H54HK58,"€190,100.00",No,No,Second-Hand Dwelling house /Apartment,,53.51667,-8.85
26/09/2024,"84 GREENWOOD EST, TOGHER, CORK",Cork,T12TXA6,"€382,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.8775,-8.49167
05/07/2024,"15 TEMPLESHANNON, ENNISCORTHY, CO WEXFORD",Wexford,Y21T0A2,"€160,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.5034647,-6.5651944
12/02/2024,"10 THE PARK, HUNTERS RUN, CLONEE DUBLIN 15",Dublin,D15F6V3,"€435,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
15/02/2024,"9 Connells Church, Newbridge",Kildare,,"€339,207.00",No,Yes,New Dwelling house /Apartment,,53.18194,-6.79667
05/04/2024,"59 EDEN WOOD, DELGANY, WICKLOW",Wicklow,A63TW90,"€315,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.13083,-6.09139
19/12/2024,"33 DELGANY HILLS, CHURCH ROAD, DELGANY",Wicklow,,"€405,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.13083,-6.09139
27/05/2024,"LOCH GOWNA, CAVAN",Cavan,H12C894,"€80,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.8732649,-7.5338696
30/08/2024,"46 THE KYBE, SKERRIES, CO DUBLIN",Dublin,K34KC91,"€555,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.5760744,-6.1055046
11/04/2024,"62 DRUMFINN AVE BALLYFERMOT, DUBLIN 10, DUBLIN",Dublin,D10FX03,"€195,596.00",Yes,No,Second-Hand Dwelling house /Apartment,,53.3447665,-6.3643279
11/09/2024,"DERRYHEELAN, DRUMLISH, CO. LONGFORD",Longford,,"€50,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.81667,-7.76667
02/10/2024,"CRAGBRIEN, DARRAGH, ENNIS",Clare,V95CD1H,"€445,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.84361,-8.98639
20/09/2024,"114 CIANLEA, RATHBEALE RD, SWORDS",Dublin,K67VY29,"€440,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
09/10/2024,"48 Charleston Woods  Castleredmond, Midleton",Cork,P25Y1K6,"€334,802.00",No,Yes,New Dwelling house /Apartment,,51.91526,-8.18052
07/10/2024,"18 CHERRYBROOK DR, DROGHEDA, LOUTH",Louth,A92KX8W,"€290,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.71889,-6.34778
18/10/2024,"16 EARL COURT, LOUGH RYNN, MOHILL",Leitrim,N41XH72,"€210,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.91667,-7.86667
16/05/2024,"136 Farranshock Park, Rathgowan, Mullingar",Westmeath,,"€317,180.62",No,Yes,New Dwelling house /Apartment,,53.53333,-7.35
13/03/2024,"90 DRUMFIN RD, BALLYFERMOT, DUBLIN 10",Dublin,D10NP98,"€350,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
08/11/2024,"9 GLENNGARRIFF RD, FAIRHILL, CORK",Cork,T23V8K3,"€196,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.89797,-8.47061
21/11/2024,"BALLYBULGAN HOUSE, BALLYBULGAN, BRIDGETOWN",Donegal,F94D2T2,"€85,000.00",No,No,Second-Hand Dwelling house /Apartment,,54.59417,-8.11194
06/06/2024,"1 CLAY FARM AVENUE, CLAY FARM, BALLYOGAN ROAD",Dublin,D18V29H,"€634,361.00",No,Yes,New Dwelling house /Apartment,,53.33306,-6.24889
29/11/2024,"6 BALLYCATTEN TERRACE, BALLINSPITTAL, KINSALE",Cork,P17K798,"€365,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.7075,-8.53056
18/10/2024,"90 COIS FARRAIGE, BLACKROCK",Louth,,"€339,207.04",No,Yes,New Dwelling house /Apartment,,53.9677297,-6.3761989
03/10/2024,"110 Acha bhile, Lahinch Road, Ennis",Clare,,"€333,000.00",No,Yes,New Dwelling house /Apartment,,52.84361,-8.98639
10/07/2024,"APARTMENT  21, SOUTHGATE CENTRE, COLPE CROSS",Meath,A92HR96,"€149,750.00",No,No,Second-Hand Dwelling house /Apartment,,53.66667,-6.66667
11/12/2024,"20 TIVOLI TERRACE NORTH, DUN LAOGHAIRE, DUBLIN",Dublin,A96XP76,"€925,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2906426,-6.1405912
15/07/2024,"47A WHITEBARN RD, CHURCHTOWN, DUBLIN 14",Dublin,D14T266,"€520,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.2953373,-6.2645278
16/10/2024,"5 THE ROW, HEATHFIELD, BALLINCOLLIG",Cork,,"€278,945.00",Yes,Yes,New Dwelling house /Apartment,,51.88333,-8.58333
24/10/2024,"20 OAK CRESENT ATHLUMNEY WOOD NAVAN, MEATH",Meath,C15TC0H,"€429,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.65278,-6.68139
01/02/2024,"ST. PAULS ROAD, GALWAY",Galway,H91A32X,"€1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.27194,-9.04889
31/10/2024,"43 ST JOSEPH'S TERRACE, ROCKENHAM, PASSAGE WEST",Cork,T12P3KP,"€100,000.00",No,No,Second-Hand Dwelling house /Apartment,,51.87389,-8.34444
30/12/2024,"NO 7 GLÓR NA HABHANN, SPA ROAD, DINGLE",Kerry,V92TW54,"€475,000.00",No,No,Second-Hand Dwelling house /Apartment,,52.14083,-10.26889
22/03/2024,"18 THE DRIVE, CYPRESS DOWNS, TEMPLEOGUE DUBLIN 6W",Dublin,D6WEK10,"€820,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.33306,-6.24889
17/04/2024,"13 EMERALD ST, DUBLIN 1, DUBLIN",Dublin,D01DW77,"€235,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.3515786,-6.2432983
15/11/2024,"116 CHARLESLAND PARK, GREYSTONES, WICKLOW",Wicklow,A63DA29,"€420,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.1263058,-6.0693209
16/12/2024,"PRESTONS CROSS, OLDCASTLE, CO MEATH",Meath,A82C3X0,"€400,000.00",No,No,Second-Hand Dwelling house /Apartment,,53.76648,-7.16284
